COMPANY,PKS_CODE,INSTRUMENT_SERIAL_NUMBER,OIL_WM,VM,OIL_DM,NOS,FFA,DOBI,RILL_MUTU_KADAR_AIR,INC_MUTU_KADAR_AIR
N006,FP11,,38.95,9.55,43.06,51.5,0.64,0,9.55,red
N00E,EP08,,43.27,9.1,47.6,47.63,0,0,9.1,red
N006,FP07,,48.92,6.24,52.18,44.83,0,0,6.24,green
N006,FP07,,48.48,6.33,51.75,45.19,0,0,6.33,green
N006,FP07,,47.63,6.37,50.86,46.01,0,0,6.37,green
N006,FP07,,48.67,6.44,52.01,44.9,0,0,6.44,green
N006,FP11,,41.86,8.93,45.97,49.21,0.91,0,8.93,red
N006,FP07,,48.11,6.44,51.42,45.45,0,0,6.44,green
N006,FP11,,42.87,8.51,46.86,48.62,0.36,0,8.51,red
N006,FP11,,42.81,8.74,46.91,48.45,0.72,0,8.74,red
[NULL],7F07,,38.36,6.69,41.11,54.94,0,0,6.69,orange
N006,FP11,,41.13,7.59,44.51,51.28,0.16,0,7.59,red
N006,FP11,,45.62,4.78,47.91,49.6,0,0,4.78,green
N006,FP11,,45.62,4.78,47.91,49.6,0,0,4.78,green
N006,FP06,,49.34,06.07,52.52,44.59,0,0,06.07,green
N006,FP06,,49.71,06.08,52.93,44.21,0,0,06.08,green
N006,FP06,,47.92,6.19,51.08,45.89,0,0,6.19,green
N006,FP11,,45.92,4.18,47.92,49.9,0,0,4.18,green
N006,FP06,,47.82,6.21,50.98,45.97,0,0,6.21,green
N006,FP06,,49.4,6.81,53.01,43.79,0,0,6.81,green
N006,FP03,,52.91,6.66,56.68,40.44,0,0,6.66,green
[NULL],7F08,,43.2,2.56,44.34,54.24,0,0,2.56,orange
N006,FP03,,52.92,6.78,56.76,40.31,0,0,6.78,green
N006,FP03,,51.52,6.11,54.88,42.36,0,0,6.11,green
N006,FP03,,52.23,6.12,55.63,41.65,0,0,6.12,green
N006,FP06,,47.4,8.67,51.9,43.92,0,0,8.67,red
N006,FP03,,50.81,6.38,54.27,42.81,0,0,6.38,green
N006,FP03,,51.21,6.33,54.67,42.46,0,0,6.33,green
N006,FP03,,50.23,6.61,53.79,43.16,0,0,6.61,green
N006,FP03,,50.69,6.63,54.29,42.68,0,0,6.63,green
N006,FP03,,51.35,6.63,55,42.02,0,0,6.63,green
N003,CP09,,39.94,9.98,44.37,50.07,1.18,0,9.98,red
N003,CP09,,41.25,9.59,45.62,49.17,0.58,0,9.59,red
N003,CP09,,38.54,11.26,43.43,50.21,2.19,0,11.26,red
N003,CP09,,47.6,06.01,50.64,46.39,0.11,0,06.01,green
N003,CP09,,50.33,3.87,52.36,45.8,0,0,3.87,green
N006,FP06,,48.08,08.01,52.27,43.9,0,0,08.01,red
N006,FP06,,47.88,8,52.05,44.11,0,0,8,red
N00D,DP14,91870381,46.41,5.38,49.05,48.21,0,0,5.38,green
[NULL],7F06,,43.85,6.69,46.99,49.46,4,0,6.69,orange
[NULL],7F06,,41.69,7.2,44.92,51.11,3.77,0,7.2,orange
N006,FP06,,49.21,7.9,53.44,42.88,0,0,7.9,red
N00D,DP14,91870381,42.41,5.46,44.86,52.13,0,0,5.46,green
N00D,DP17,,47.73,2.41,48.91,49.86,0,0,2.41,green
N006,FP07,,46.94,6.66,50.29,46.39,0,0,6.66,green
N006,FP07,,49.78,6,52.96,44.22,0,0,6,green
N006,FP07,,50,5.34,52.82,44.66,0,0,5.34,green
N006,FP07,,49.87,5.56,52.81,44.57,0,0,5.56,green
N00E,EP12,,38.27,4.48,40.06,57.25,0,0,4.48,green
N006,FP07,,45.86,7.38,49.51,46.77,0,0,7.38,red
N00E,EP08,,43.61,7.45,47.12,48.94,0,0,7.45,red
N00E,EP08,,43.62,7.54,47.18,48.84,0,0,7.54,red
N006,FP03,,46.43,7.52,50.2,46.05,0,0,7.52,red
N003,CP09,,39.56,10.37,44.14,50.07,1.26,0,10.37,red
N003,CP09,,46.3,6.88,49.72,46.81,0,0,6.88,green
N003,CP09,,38.38,10.5,42.89,51.12,0.41,0,10.5,red
N003,CP09,,46.84,6.13,49.89,47.04,0,0,6.13,green
N003,CP09,,44.09,7.66,47.74,48.26,0.93,0,7.66,red
N006,FP05,,47.96,3.29,49.59,48.75,0,0,3.29,green
[NULL],7F07,,37.25,7.21,40.14,55.54,0,0,7.21,orange
N00E,EP12,,41.12,4.58,43.1,54.3,0,0,4.58,green
N00E,EP05,,46.3,2.62,47.55,51.08,0,0,2.62,green
N006,FP04,,45.35,05.01,47.74,49.64,0.7,0,05.01,green
N006,FP04,,38.66,8.19,42.11,53.15,3.68,0,8.19,red
N006,FP03,,50.35,5.8,53.45,43.86,0,0,5.8,green
